id,leto,mesec,DOL,dolzina,regija,minuta,SIR,ura,sirina,dan,magnituda,globina,sekunda
534983,2016,10,E,72.19,NORWEGIAN SEA,22,N,04,48.69,04,2.1,24,15.4
534982,2016,10,W,54.39,ALASKA PENINSULA,07,N,04,73.13,04,3.1,18,04.0
534980,2016,10,E,38.91,WESTERN TURKEY,46,N,02,62.44,04,2.6,13,56.0
534978,2016,10,E,42.50,MONTENEGRO,44,N,02,54.48,04,2.3,21,42.8
534988,2016,10,W,64.07,VIRGIN ISLANDS REGION,36,N,02,18.76,04,2.6,23,36.9
534972,2016,10,E,53.41,NEAR EAST COAST OF KAMCHATKA,56,N,01,34.17,04,4.2,50,39.1
534971,2016,10,W,73.49,"OFFSHORE BIO-BIO, CHILE",37,S,01,73.13,04,4.2,6,38.0
534967,2016,10,W,35.66,"OKLAHOMA CITY AREA, OKLAHOMA",09,N,01,33.00,04,2.2,7,44.2
534968,2016,10,E,28.66,WESTERN TURKEY,59,N,00,37.12,04,2.2,5,59.7
534964,2016,10,W,18.59,PUERTO RICO REGION,17,N,00,46.03,04,2.3,32,04.4
534963,2016,10,E,24.59,"CRETE, GREECE",03,N,00,35.60,04,2.2,26,52.8
534962,2016,10,E,28.97,DODECANESE IS.-TURKEY BORDER REG,48,N,23,36.21,03,2.0,17,32.5
535745,2016,10,W,38.84,NORTHERN CALIFORNIA,44,N,23,60.17,03,2.3,2,54.0
535088,2016,10,E,20.40,GREECE,36,N,23,38.14,03,2.0,18,37.5
534958,2016,10,E,42.78,CENTRAL ITALY,12,N,23,38.70,03,2.6,10,25.6
534956,2016,10,E,38.62,EASTERN TURKEY,59,N,22,36.47,03,2.6,2,03.9
534955,2016,10,E,43.18,EASTERN TURKEY,48,N,22,38.62,03,2.6,2,59.0
535750,2016,10,E,38.78,NEAR THE COAST OF WESTERN TURKEY,45,N,22,52.77,03,2.2,13,58.0
534954,2016,10,E,20.71,GREECE,33,N,22,39.45,03,2.1,1,42.2
534953,2016,10,W,70.99,"COQUIMBO, CHILE",23,S,22,29.95,03,2.5,78,42.0
534950,2016,10,E,34.95,"CRETE, GREECE",20,N,22,47.01,03,2.7,1,19.9
534966,2016,10,W,64.28,VIRGIN ISLANDS REGION,02,N,22,18.64,03,2.0,43,20.2
534948,2016,10,E,25.13,"CRETE, GREECE",56,N,21,34.12,03,2.8,1,19.3
534947,2016,10,E,31.64,WESTERN TURKEY,48,N,21,40.15,03,2.4,6,41.5
534946,2016,10,E,42.83,CENTRAL ITALY,36,N,21,61.91,03,2.6,8,56.0
535445,2016,10,E,26.61,"CRETE, GREECE",30,N,21,34.70,03,2.6,50,03.2
534944,2016,10,E,31.51,WESTERN TURKEY,29,N,21,40.78,03,2.0,5,12.8
534939,2016,10,E,40.16,EASTERN TURKEY,09,N,21,39.27,03,2.3,6,02.5
535018,2016,10,E,22.74,GREECE,56,N,20,40.97,03,2.2,1,25.2
534937,2016,10,E,39.43,EASTERN TURKEY,42,N,20,38.48,03,2.4,6,29.1
536640,2016,10,E,21.33,SOUTHERN GREECE,40,N,20,36.37,03,2.3,17,34.6
534914,2016,10,E,27.62,WESTERN TURKEY,33,N,20,37.89,03,2.0,5,14.1
534938,2016,10,W,44.66,"YELLOWSTONE NAT. PARK, WYOMING",31,N,20,63.20,03,2.3,12,44.0
534951,2016,10,E,38.90,WESTERN TURKEY,15,N,20,44.67,03,2.8,14,12.8
534907,2016,10,W,14.43,NEAR COAST OF CENTRAL PERU,58,N,19,33.20,03,4.4,18,30.9
534911,2016,10,W,32.83,SOUTHERN CALIFORNIA,41,N,19,56.92,03,2.4,12,22.0
534906,2016,10,E,22.95,GREECE,34,N,19,39.27,03,2.5,12,24.4
534904,2016,10,W,70.09,"ANTOFAGASTA, CHILE",22,S,19,24.04,03,3.7,42,32.0
534902,2016,10,W,72.02,"LIBERTADOR O'HIGGINS, CHILE",05,S,19,34.66,03,2.7,10,04.0
534899,2016,10,W,28.17,"LA RIOJA, ARGENTINA",59,N,18,31.68,03,3.4,141,54.5
534912,2016,10,E,34.97,CENTRAL TURKEY,33,N,18,40.12,03,2.1,4,11.8
534909,2016,10,W,19.97,"ISLAND OF HAWAII, HAWAII",28,S,18,23.74,03,2.6,41,31.8
534896,2016,10,W,40.61,NORTHERN CALIFORNIA,07,S,18,23.74,03,2.1,31,40.0
534895,2016,10,E,15.19,"SICILY, ITALY",33,N,17,37.75,03,2.4,7,02.1
534901,2016,10,E,15.52,"SICILY, ITALY",24,N,17,34.55,03,2.1,82,05.3
534893,2016,10,E,15.52,"SICILY, ITALY",09,N,17,38.36,03,2.1,82,18.5
534891,2016,10,E,22.48,SOUTHERN GREECE,57,N,16,37.71,03,2.3,16,45.2
534890,2016,10,E,21.39,SERBIA,52,N,16,43.22,03,2.5,5,00.7
534892,2016,10,W,19.06,VIRGIN ISLANDS REGION,46,N,16,58.09,03,3.4,14,04.0
534960,2016,10,W,15.38,"DOMINICA REGION, LEEWARD ISLANDS",38,N,15,31.92,03,4.4,10,45.8
534878,2016,10,W,71.47,"COQUIMBO, CHILE",10,S,15,32.00,03,3.0,36,11.0
534884,2016,10,E,99.18,"NORTHERN SUMATRA, INDONESIA",05,N,15,58.84,03,5.0,163,48.0
534888,2016,10,W,65.62,PUERTO RICO REGION,00,N,15,17.84,03,2.0,10,55.8
534882,2016,10,E,27.58,WESTERN TURKEY,55,N,14,37.28,03,2.5,5,41.0
536635,2016,10,E,23.57,GREECE,50,N,14,38.37,03,2.2,12,34.1
534874,2016,10,E,40.69,EASTERN TURKEY,34,N,14,59.74,03,2.2,26,42.0
534873,2016,10,W,52.73,"FOX ISLANDS, ALEUTIAN ISLANDS",23,N,14,37.91,03,2.5,5,45.8
534871,2016,10,E,39.51,WESTERN TURKEY,44,N,13,19.23,03,2.9,5,20.8
534940,2016,10,E,38.75,GREECE,47,S,12,24.05,03,2.2,4,01.9
537608,2016,10,W,97.50,OKLAHOMA,19,N,12,36.99,03,2.7,6,51.4
534861,2016,10,E,21.91,GREECE,10,N,12,38.44,03,3.1,11,59.1
537607,2016,10,W,54.71,ALASKA PENINSULA,10,N,12,51.82,03,3.8,38,36.7
535747,2016,10,W,57.95,"KODIAK ISLAND REGION, ALASKA",06,N,12,52.67,03,2.0,57,57.0
534856,2016,10,E,23.26,"CRETE, GREECE",01,N,12,35.44,03,3.5,30,25.3
534858,2016,10,W,71.46,"OFFSHORE VALPARAISO, CHILE",54,S,11,32.33,03,2.2,54,41.0
534853,2016,10,W,21.23,"ANTOFAGASTA, CHILE",48,N,11,47.64,03,2.9,119,29.7
535746,2016,10,W,59.81,SOUTHEASTERN ALASKA,10,N,11,52.79,03,2.1,0,21.0
534848,2016,10,E,20.92,GREECE,36,N,10,39.16,03,2.6,18,30.6
534849,2016,10,E,36.34,SOUTHERN GREECE,35,N,10,65.24,03,2.1,1,16.0
534855,2016,10,E,43.53,"CAUCASUS REGION, RUSSIA",55,N,09,43.77,03,3.4,10,45.9
534846,2016,10,E,20.34,IONIAN SEA,52,N,09,73.16,03,2.2,9,48.0
535087,2016,10,E,20.34,IONIAN SEA,44,N,09,37.96,03,2.2,9,11.9
534844,2016,10,E,28.19,WESTERN TURKEY,13,N,09,37.22,03,2.1,3,28.2
534843,2016,10,E,24.42,AEGEAN SEA,09,N,09,38.58,03,2.2,8,54.1
534842,2016,10,E,29.42,WESTERN TURKEY,06,N,09,39.63,03,2.0,11,16.9
534857,2016,10,W,68.02,DOMINICAN REPUBLIC REGION,51,N,08,18.97,03,2.7,48,32.1
534845,2016,10,E,37.75,"SICILY, ITALY",48,N,08,41.92,03,2.9,7,25.9
534838,2016,10,E,22.08,GREECE,06,N,08,38.35,03,2.5,7,42.3
534869,2016,10,E,36.87,"OFF E. COAST OF N. ISLAND, N.Z.",27,N,07,46.67,03,4.8,20,53.6
534827,2016,10,E,45.60,ROMANIA,16,S,06,35.97,03,2.8,105,31.0
534835,2016,10,W,64.81,VIRGIN ISLANDS REGION,24,N,05,19.18,03,2.5,50,57.2
534820,2016,10,E,29.54,EASTERN MEDITERRANEAN SEA,20,N,05,35.88,03,2.4,3,15.0
534819,2016,10,W,50.95,SOUTH OF ALEUTIAN ISLANDS,16,N,05,19.22,03,3.1,10,06.8
534816,2016,10,E,26.50,NEAR THE COAST OF WESTERN TURKEY,51,N,04,38.79,03,2.1,12,10.6
534818,2016,10,W,31.29,"SAN JUAN, ARGENTINA",40,S,04,30.41,03,4.5,104,44.9
534822,2016,10,E,20.19,ALBANIA,20,N,04,41.06,03,2.9,3,13.2
534822,2016,10,E,20.19,ALBANIA,20,N,04,41.06,03,2.9,3,13.2
534814,2016,10,W,57.85,ALASKA PENINSULA,17,N,04,38.82,03,2.1,126,01.9
534810,2016,10,E,41.02,EASTERN TURKEY,21,N,03,39.79,03,2.3,2,59.3
535752,2016,10,E,37.77,SOUTHERN GREECE,12,N,03,52.47,03,2.2,1,23.0
534809,2016,10,E,37.75,SOUTHERN GREECE,54,N,02,51.72,03,2.2,15,06.5
535042,2016,10,E,21.07,SOUTHERN GREECE,40,N,02,37.72,03,4.5,5,59.9
534807,2016,10,W,74.54,COLOMBIA,22,N,02,72.09,03,3.3,19,59.6
534806,2016,10,W,61.56,SOUTHERN ALASKA,02,S,02,19.34,03,2.7,54,22.4
534798,2016,10,E,35.88,CENTRAL TURKEY,17,N,01,39.05,03,2.9,5,57.3
534799,2016,10,W,71.34,"VALPARAISO, CHILE",16,S,01,32.95,03,2.5,47,43.0
534797,2016,10,E,35.90,CENTRAL TURKEY,16,N,01,39.02,03,2.7,5,39.7
534791,2016,10,E,39.95,EASTERN TURKEY,09,N,01,73.98,03,2.3,19,21.0
534788,2016,10,E,39.39,EASTERN TURKEY,21,N,00,39.95,03,2.3,19,56.7
534790,2016,10,E,42.79,CENTRAL ITALY,54,N,23,34.67,02,3.4,9,31.7
534783,2016,10,W,70.65,"OFFSHORE ANTOFAGASTA, CHILE",34,S,23,23.16,02,2.9,36,02.0
535379,2016,10,W,26.00,"OFFSHORE ANTOFAGASTA, CHILE",33,N,23,58.25,02,2.8,45,41.0
535380,2016,10,E,18.70,"PAGAN REG., N. MARIANA ISLANDS",14,N,23,58.02,02,4.5,212,50.0
534778,2016,10,E,42.72,CENTRAL ITALY,08,N,23,62.33,02,2.5,10,02.0
534815,2016,10,W,60.88,"KENAI PENINSULA, ALASKA",43,N,22,49.63,02,3.9,24,18.1
534772,2016,10,E,20.57,VANUATU,37,N,22,35.90,02,4.9,49,15.9
534787,2016,10,W,66.48,PUERTO RICO REGION,32,N,22,19.09,02,2.8,24,13.1
534771,2016,10,E,47.11,SWITZERLAND,52,N,21,60.12,02,1.7,7,10.0
534769,2016,10,E,23.13,"CRETE, GREECE",44,N,21,35.59,02,2.7,2,22.5
534918,2016,10,W,71.15,"SOUTHERN QUEBEC, CANADA",42,N,21,45.60,02,2.3,5,57.0
535064,2016,10,E,20.64,GREECE,35,N,21,38.74,02,2.0,15,41.6
534767,2016,10,E,13.23,CENTRAL ITALY,25,N,21,42.84,02,2.7,8,28.8
534767,2016,10,E,13.23,CENTRAL ITALY,25,N,21,42.84,02,2.7,8,28.8
534768,2016,10,W,67.35,"MONA PASSAGE, PUERTO RICO",11,N,21,18.16,02,3.0,17,23.3
534766,2016,10,W,71.74,"OFFSHORE COQUIMBO, CHILE",09,S,21,31.12,02,3.4,34,58.0
535024,2016,10,E,46.26,SWITZERLAND,36,S,20,37.16,02,2.4,8,05.1
534761,2016,10,W,69.06,"TARAPACA, CHILE",07,S,20,20.70,02,2.8,84,10.0
534757,2016,10,E,19.19,MONTENEGRO,41,N,19,42.50,02,3.9,18,19.0
534756,2016,10,W,71.18,"COQUIMBO, CHILE",08,S,19,31.89,02,3.1,76,59.0
534765,2016,10,W,65.07,VIRGIN ISLANDS REGION,00,N,19,18.42,02,2.0,14,24.3
535062,2016,10,E,20.48,GREECE,50,N,18,38.17,02,2.3,19,52.4
534754,2016,10,W,68.99,"ANTOFAGASTA, CHILE",45,S,18,23.77,02,2.7,76,58.0
534753,2016,10,W,18.85,VIRGIN ISLANDS REGION,32,N,18,36.25,02,2.4,39,15.8
534752,2016,10,E,21.47,GREECE,25,N,18,39.22,02,2.5,1,43.3
534751,2016,10,W,54.08,"UNIMAK ISLAND REGION, ALASKA",09,N,18,47.47,02,2.1,22,20.2
535363,2016,10,W,51.81,"ANDREANOF ISLANDS, ALEUTIAN IS.",58,N,17,53.93,02,2.0,14,52.0
534750,2016,10,E,34.73,"CRETE, GREECE",49,N,17,31.83,02,2.6,18,40.5
536401,2016,10,E,23.79,"CRETE, GREECE",15,N,17,34.73,02,2.6,18,18.7
534748,2016,10,W,68.33,"POTOSI, BOLIVIA",50,S,16,21.00,02,3.4,137,18.0
534746,2016,10,W,63.42,"SANTIAGO DEL ESTERO, ARGENTINA",43,S,16,27.12,02,4.5,569,48.9
534749,2016,10,W,27.11,"SANTIAGO DEL ESTERO, ARGENTINA",41,N,16,61.04,02,4.5,567,05.0
534744,2016,10,W,28.81,"ATACAMA, CHILE",36,N,16,38.50,02,3.6,42,14.2
534760,2016,10,W,64.57,VIRGIN ISLANDS REGION,21,N,16,18.78,02,2.3,28,19.8
534741,2016,10,E,24.66,"CRETE, GREECE",20,N,16,34.61,02,2.8,7,18.1
534743,2016,10,W,69.13,"TARAPACA, CHILE",18,S,16,20.84,02,2.8,105,06.0
534742,2016,10,W,52.48,"FOX ISLANDS, ALEUTIAN ISLANDS",16,N,16,59.38,02,2.4,64,24.0
534738,2016,10,E,42.81,CENTRAL ITALY,44,N,15,37.49,02,2.6,8,32.7
534735,2016,10,E,29.61,WESTERN TURKEY,14,N,15,36.08,02,2.1,2,09.5
534755,2016,10,E,36.99,CENTRAL TURKEY,11,N,15,37.28,02,2.0,14,55.2
536263,2016,10,E,20.56,IONIAN SEA,56,N,14,37.61,02,2.2,1,45.3
534734,2016,10,E,28.16,WESTERN TURKEY,48,N,14,37.20,02,2.2,2,39.7
535366,2016,10,W,59.73,SOUTHERN ALASKA,39,N,14,57.57,02,2.0,107,17.0
534730,2016,10,E,37.44,IONIAN SEA,40,N,13,16.45,02,2.3,1,06.9
537605,2016,10,E,40.13,WESTERN TURKEY,57,S,12,37.10,02,2.0,16,16.5
534728,2016,10,E,61.01,SOUTHWEST INDIAN RIDGE,51,S,12,29.21,02,4.9,10,50.8
534724,2016,10,E,29.07,WESTERN TURKEY,47,N,12,38.07,02,2.3,10,48.3
534725,2016,10,E,29.06,WESTERN TURKEY,44,N,12,73.10,02,2.0,18,39.0
535368,2016,10,E,46.32,FRANCE,39,N,12,54.20,02,2.0,2,07.5
534721,2016,10,W,10.83,OFF COAST OF COSTA RICA,32,N,12,19.73,02,4.1,1,52.2
534720,2016,10,E,13.77,CENTRAL ITALY,16,N,12,43.55,02,2.6,9,49.5
535098,2016,10,W,68.18,DOMINICAN REPUBLIC REGION,00,N,12,19.04,02,3.1,52,18.1
534719,2016,10,E,35.84,EASTERN MEDITERRANEAN SEA,43,N,11,37.56,02,2.0,5,03.0
534717,2016,10,E,41.31,WESTERN TURKEY,40,N,10,57.82,02,2.2,12,43.0
535360,2016,10,E,40.75,CENTRAL TURKEY,47,N,09,52.04,02,2.4,6,10.0
534713,2016,10,W,71.76,"LIBERTADOR O'HIGGINS, CHILE",41,S,09,34.77,02,2.6,43,05.0
534713,2016,10,W,71.76,"LIBERTADOR O'HIGGINS, CHILE",41,S,09,34.77,02,2.6,43,05.0
535675,2016,10,E,23.57,AEGEAN SEA,18,N,09,39.51,02,2.0,16,17.5
534710,2016,10,E,21.01,GREECE,05,N,09,39.47,02,2.3,1,41.6
534706,2016,10,E,27.74,WESTERN TURKEY,43,N,08,39.10,02,2.6,22,28.2
534707,2016,10,E,29.12,WESTERN TURKEY,31,N,08,37.95,02,2.0,12,30.7
534705,2016,10,E,37.22,WESTERN TURKEY,17,N,08,58.40,02,2.0,10,45.0
534702,2016,10,W,20.03,"HAWAII REGION, HAWAII",55,N,07,73.11,02,2.1,29,46.0
534700,2016,10,W,36.54,SOUTHEASTERN MISSOURI,26,N,07,59.73,02,2.1,8,10.0
535654,2016,10,E,23.35,"CRETE, GREECE",10,N,07,34.78,02,2.1,20,37.5
534695,2016,10,E,26.20,NEAR THE COAST OF WESTERN TURKEY,07,N,07,39.06,02,2.1,9,28.8
534694,2016,10,E,29.54,EASTERN MEDITERRANEAN SEA,53,N,06,35.50,02,2.4,84,03.4
534697,2016,10,W,64.73,VIRGIN ISLANDS REGION,41,N,06,18.54,02,2.4,3,15.3
534691,2016,10,E,46.04,FRANCE,57,N,05,47.59,02,2.0,4,39.5
534687,2016,10,W,21.08,TONGA,23,N,05,33.30,02,4.7,10,12.2
534689,2016,10,E,29.02,WESTERN TURKEY,16,N,05,39.52,02,2.2,10,18.9
534689,2016,10,E,29.02,WESTERN TURKEY,16,N,05,39.52,02,2.2,10,18.9
534686,2016,10,E,42.37,EASTERN TURKEY,05,N,05,40.50,02,3.1,5,38.4
534736,2016,10,W,38.83,NORTHERN CALIFORNIA,01,N,05,52.62,02,2.1,1,32.0
534683,2016,10,W,58.34,ALASKA PENINSULA,34,N,04,19.31,02,2.6,2,06.7
534678,2016,10,W,97.58,OKLAHOMA,51,N,03,36.22,02,3.0,5,09.0
534681,2016,10,W,76.18,COLOMBIA,31,N,03,61.24,02,2.5,4,42.0
534675,2016,10,W,30.16,"CANARY ISLANDS, SPAIN REGION",26,N,03,19.31,02,2.9,40,24.4
535369,2016,10,W,19.30,"ISLAND OF HAWAII, HAWAII",05,N,03,53.00,02,2.5,2,25.0
534673,2016,10,W,78.13,PANAMA,42,N,02,36.16,02,4.4,10,33.9
534669,2016,10,W,21.29,"ANTOFAGASTA, CHILE",00,N,02,46.03,02,4.1,114,54.4
534666,2016,10,E,39.94,CENTRAL TURKEY,13,N,01,58.33,02,2.0,3,43.0
534663,2016,10,E,37.93,WESTERN TURKEY,52,N,00,46.04,02,2.0,7,50.8
534711,2016,10,E,16.84,BOSNIA AND HERZEGOVINA,38,N,00,43.86,02,2.2,4,18.0
534688,2016,10,W,31.62,"BAJA CALIFORNIA, MEXICO",33,N,00,40.68,02,2.6,10,10.1
534662,2016,10,E,44.15,TURKEY-IRAN BORDER REGION,50,N,23,38.65,01,2.5,5,42.5
534658,2016,10,W,64.86,"SOUTHERN YUKON TERRITORY, CANADA",47,N,23,36.70,01,3.9,22,59.9
534656,2016,10,W,56.81,ALASKA PENINSULA,29,N,23,46.03,01,2.4,13,19.2
534653,2016,10,W,33.79,"OFFSHORE VALPARAISO, CHILE",25,N,23,46.04,01,3.1,31,32.8
534651,2016,10,E,13.74,"MINDORO, PHILIPPINES",17,N,23,46.04,01,4.5,130,39.1
534650,2016,10,E,13.86,SOUTHERN ITALY,42,N,22,41.38,01,2.4,10,02.1
534648,2016,10,E,42.16,EASTERN TURKEY,22,N,22,39.87,01,2.0,12,45.7
534646,2016,10,W,73.07,NORTHERN COLOMBIA,07,N,22,52.76,01,3.9,142,53.2
534709,2016,10,E,17.57,BOSNIA AND HERZEGOVINA,33,N,21,43.46,01,2.5,3,01.0
534709,2016,10,E,17.57,BOSNIA AND HERZEGOVINA,33,N,21,43.46,01,2.5,3,01.0
534641,2016,10,W,33.14,SOUTHERN CALIFORNIA,32,N,21,33.14,01,2.2,8,50.3
534642,2016,10,W,71.54,"COQUIMBO, CHILE",25,S,21,31.69,01,3.0,51,21.0
534638,2016,10,E,43.08,EASTERN TURKEY,18,N,21,38.72,01,2.1,7,04.0
534639,2016,10,W,69.67,"TARAPACA, CHILE",47,S,20,21.42,01,3.1,86,20.0
534637,2016,10,W,71.91,"OFFSHORE COQUIMBO, CHILE",43,S,20,32.05,01,3.0,37,04.0
534635,2016,10,W,71.16,"LIBERTADOR O'HIGGINS, CHILE",28,S,20,34.39,01,2.9,69,10.0
534626,2016,10,W,74.83,CENTRAL PERU,52,S,19,27.99,01,4.9,35,13.1
534657,2016,10,W,64.74,VIRGIN ISLANDS REGION,43,N,19,19.29,01,2.5,24,43.2
534622,2016,10,E,37.35,TAJIKISTAN,29,N,19,63.06,01,4.2,122,38.0
534621,2016,10,W,68.51,"ANTOFAGASTA, CHILE",22,S,18,21.28,01,3.1,108,29.0
534618,2016,10,E,38.98,CENTRAL TURKEY,18,N,18,33.30,01,2.0,6,23.5
534620,2016,10,W,71.03,"OFF COAST OF TARAPACA, CHILE",06,S,18,19.66,01,3.1,37,28.0
534617,2016,10,W,19.40,"ISLAND OF HAWAII, HAWAII",56,N,17,73.61,01,2.2,11,35.0
535382,2016,10,W,33.30,SOUTHERN CALIFORNIA,52,N,17,51.74,01,3.0,7,41.0
534614,2016,10,E,26.65,NEAR THE COAST OF WESTERN TURKEY,20,N,17,38.79,01,2.1,14,33.8
534612,2016,10,W,71.21,"COQUIMBO, CHILE",59,S,16,30.61,01,3.5,48,29.0
535384,2016,10,W,21.82,"ANTOFAGASTA, CHILE",54,N,16,51.84,01,3.3,116,22.0
534610,2016,10,E,37.10,CENTRAL TURKEY,37,N,16,67.14,01,2.1,5,59.0
534605,2016,10,W,70.64,"ATACAMA, CHILE",51,S,15,73.15,01,3.4,65,40.0
534601,2016,10,W,71.83,"OFFSHORE COQUIMBO, CHILE",26,S,15,31.60,01,3.5,30,46.0
534599,2016,10,W,71.80,"OFFSHORE COQUIMBO, CHILE",17,S,15,31.61,01,3.1,21,50.0
534850,2016,10,E,21.31,SVALBARD REGION,16,N,15,78.03,01,2.3,15,52.0
534789,2016,10,W,29.65,"OFFSHORE COQUIMBO, CHILE",43,S,14,32.90,01,2.7,37,51.0
534596,2016,10,E,43.06,EASTERN TURKEY,45,N,13,76.68,01,2.9,6,14.0
534587,2016,10,W,29.44,AZORES ISLANDS REGION,17,N,13,40.63,01,5.0,10,16.4
534600,2016,10,E,90.34,"SOUTHERN QINGHAI, CHINA",11,N,13,34.32,01,4.4,10,23.1
534965,2016,10,W,13.10,OFFSHORE EL SALVADOR,08,S,13,19.85,01,4.3,45,40.0
535028,2016,10,W,89.76,OFFSHORE EL SALVADOR,50,N,12,13.10,01,4.3,45,52.4
534586,2016,10,W,70.63,"OFFSHORE ANTOFAGASTA, CHILE",39,S,12,23.12,01,2.9,32,38.0
534582,2016,10,E,29.68,WESTERN TURKEY,29,N,12,36.00,01,2.5,6,50.1
534627,2016,10,W,19.13,VIRGIN ISLANDS REGION,29,N,12,52.06,01,2.4,59,27.7
537119,2016,10,W,86.97,NEAR COAST OF NICARAGUA,24,N,12,11.63,01,4.2,38,55.7
534581,2016,10,W,69.05,"ANTOFAGASTA, CHILE",19,S,12,23.18,01,3.2,78,35.0
535386,2016,10,W,54.08,"UNIMAK ISLAND REGION, ALASKA",16,N,12,51.50,01,2.3,29,57.3
534580,2016,10,W,29.65,AZORES ISLANDS REGION,00,N,12,40.42,01,3.4,10,57.6
534579,2016,10,E,13.25,CENTRAL ITALY,56,N,11,42.91,01,2.8,10,09.5
537117,2016,10,W,52.86,"FOX ISLANDS, ALEUTIAN ISLANDS",55,S,11,18.28,01,3.0,22,11.1
534693,2016,10,E,88.10,WESTERN XIZANG,36,N,11,30.98,01,4.2,35,01.6
534576,2016,10,W,71.71,"OFFSHORE COQUIMBO, CHILE",25,S,11,32.08,01,4.6,16,11.0
534572,2016,10,W,13.82,"ST. LUCIA REGION, WINDWARD ISL.",15,N,11,40.29,01,3.6,5,00.9
534575,2016,10,W,36.41,OKLAHOMA,03,N,11,34.68,01,2.5,6,45.3
534564,2016,10,E,33.39,CENTRAL TURKEY,30,N,10,36.20,01,2.3,5,45.8
534568,2016,10,W,27.72,"AZORES ISLANDS, PORTUGAL",30,N,10,39.23,01,3.7,40,31.4
