Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-10-13;17:24:34;63.79;-148.50;107; ;Ml;2.6;CENTRAL ALASKA;2016-10-13 19:19;536839;
2016-10-13;17:14:28;33.97;-118.35;14; ;Ml;2.2;GREATER LOS ANGELES AREA, CALIF.;2016-10-13 17:18;536834;
2016-10-13;16:19:05;-17.17;-172.16;10; ;Mw;5.2;TONGA REGION;2016-10-14 06:50;536831;
2016-10-13;16:10:22;38.85;43.84;5; ;ML;2.9;EASTERN TURKEY;2016-10-13 16:16;536828;
2016-10-13;16:10:03;19.38;-155.28;3; ;ML;2.0;ISLAND OF HAWAII, HAWAII;2016-10-13 20:19;536827;
2016-10-13;15:31:06;38.84;-122.78;2; ;MD;2.3;NORTHERN CALIFORNIA;2016-10-13 15:32;536819;
2016-10-13;15:30:38;39.88;40.12;10; ;ML;2.4;EASTERN TURKEY;2016-10-13 19:04;536843;
2016-10-13;15:29:45;38.18;20.36;15; ;ML;2.0;GREECE;2016-10-14 09:28;536935;
2016-10-13;15:22:38;38.93;30.02;5; ;ML;2.4;WESTERN TURKEY;2016-10-13 15:48;536821;
2016-10-13;15:13:06;43.06;44.13;5; ;mb;3.3;CAUCASUS REGION, RUSSIA;2016-10-13 16:16;536829;
2016-10-13;14:54:00;36.15;6.58;10; ; M;3.2;NORTHERN ALGERIA;2016-10-13 15:35;536820;
2016-10-13;14:50:21;36.42;34.20;5; ;ML;2.0;CENTRAL TURKEY;2016-10-13 16:08;536826;
2016-10-13;14:38:35;-62.32;165.25;10;f;mb;5.0;BALLENY ISLANDS REGION;2016-10-14 06:48;536816;
2016-10-13;14:23:48;39.56;19.47;2; ;ML;3.3;KERKIRA REGION, GREECE;2016-10-14 06:48;536814;
2016-10-13;14:19:19;-21.07;-68.91;112; ;ML;3.9;TARAPACA, CHILE;2016-10-13 14:35;536813;
2016-10-13;14:09:25;19.43;-155.61;2; ;MD;2.2;ISLAND OF HAWAII, HAWAII;2016-10-13 14:12;536808;
2016-10-13;14:02:37;-30.33;-71.23;45; ;ML;2.6;COQUIMBO, CHILE;2016-10-13 14:13;536809;
2016-10-13;13:53:25;61.24;-147.69;11; ;Ml;2.3;SOUTHERN ALASKA;2016-10-13 14:31;536812;
2016-10-13;13:51:02;-40.94;-74.97;18; ;ML;3.6;OFFSHORE LOS LAGOS, CHILE;2016-10-13 14:06;536806;
2016-10-13;13:23:58;-32.63;-71.51;27; ;ML;3.8;OFFSHORE VALPARAISO, CHILE;2016-10-13 13:40;536802;
2016-10-13;13:21:51;38.12;20.63;9; ;ML;2.6;GREECE;2016-10-13 16:34;536801;
2016-10-13;13:12:42;-19.85;148.77;2; ;M ;3.9;QUEENSLAND, AUSTRALIA;2016-10-14 00:05;536869;
2016-10-13;13:04:28;18.27;-65.56;48; ;Md;2.2;PUERTO RICO REGION;2016-10-13 15:45;536822;
2016-10-13;13:01:28;37.22;37.67;8; ;ML;2.0;CENTRAL TURKEY;2016-10-13 13:52;536804;
2016-10-13;12:24:45;42.83;46.44;60; ;mb;3.6;CAUCASUS REGION, RUSSIA;2016-10-13 14:00;536805;
2016-10-13;12:17:07;63.21;-151.54;1; ;Ml;2.1;CENTRAL ALASKA;2016-10-13 13:09;536798;
2016-10-13;12:12:52;45.39;6.42;8; ;ML;2.3;FRANCE;2016-10-13 12:20;536795;
2016-10-13;11:35:21;-36.12;179.67;10;f;mb;4.8;OFF E. COAST OF N. ISLAND, N.Z.;2016-10-14 06:46;536794;
2016-10-13;11:33:39;39.82;26.33;20; ;ML;1.5;NEAR THE COAST OF WESTERN TURKEY;2016-10-13 12:29;536797;
2016-10-13;10:44:02;6.87;-76.72;0; ;Mw;3.5;NORTHERN COLOMBIA;2016-10-13 10:56;536791;
2016-10-13;10:41:21;49.44;-119.52;15; ;ML;2.2;BRITISH COLUMBIA, CANADA;2016-10-13 17:50;536836;
2016-10-13;10:31:00;47.43;6.82;0; ;ML;2.0;FRANCE;2016-10-13 10:36;536790;
2016-10-13;10:28:49;42.20;46.57;10; ;mb;3.5;CAUCASUS REGION, RUSSIA;2016-10-13 13:18;536800;
2016-10-13;10:26:47;61.07;-152.28;113; ;Ml;2.5;SOUTHERN ALASKA;2016-10-13 11:06;536792;
2016-10-13;10:24:34;36.23;-120.80;6; ;MD;2.0;CENTRAL CALIFORNIA;2016-10-14 00:23;536788;
2016-10-13;10:10:23;19.38;-155.28;3; ;ML;2.9;ISLAND OF HAWAII, HAWAII;2016-10-13 10:16;536786;
2016-10-13;09:21:50;38.80;-122.74;1; ;MD;2.0;NORTHERN CALIFORNIA;2016-10-13 09:23;536781;
2016-10-13;09:21:34;40.69;39.87;18; ;ML;2.0;EASTERN TURKEY;2016-10-13 09:27;536783;
2016-10-13;09:21:14;19.36;-155.30;2; ;ML;2.1;ISLAND OF HAWAII, HAWAII;2016-10-13 09:26;536782;
2016-10-13;09:19:29;-35.81;-73.32;36; ;ML;3.7;OFFSHORE MAULE, CHILE;2016-10-13 09:40;536785;
2016-10-13;09:16:27;37.19;27.84;10; ;ML;1.5;WESTERN TURKEY;2016-10-13 09:23;536780;
2016-10-13;09:12:02;37.21;27.87;10; ;ML;1.7;WESTERN TURKEY;2016-10-13 09:17;536778;
2016-10-13;08:54:32;36.40;-96.89;5; ;ML;2.3;OKLAHOMA;2016-10-13 15:46;536823;
2016-10-13;08:51:38;37.21;28.22;9; ;ML;1.7;WESTERN TURKEY;2016-10-13 09:01;536777;
2016-10-13;08:00:32;47.45;8.10;-1; ;ML;1.5;SWITZERLAND;2016-10-13 08:05;536769;
2016-10-13;06:56:08;6.81;-73.16;149; ;ML;2.2;NORTHERN COLOMBIA;2016-10-13 07:06;536762;
2016-10-13;06:50:02;62.39;-148.16;30; ;Ml;2.2;CENTRAL ALASKA;2016-10-13 07:39;536766;
2016-10-13;06:40:25;31.24;-115.37;6;f;ML;3.3;BAJA CALIFORNIA, MEXICO;2016-10-13 13:45;536803;
2016-10-13;06:32:03;39.19;41.56;15; ;ML;2.2;EASTERN TURKEY;2016-10-13 07:16;536764;
2016-10-13;06:26:45;59.50;-136.05;0; ;Ml;2.3;SOUTHEASTERN ALASKA;2016-10-13 06:56;536761;
2016-10-13;06:09:44;35.31;28.86;14; ;ML;2.2;EASTERN MEDITERRANEAN SEA;2016-10-13 07:22;536765;
2016-10-13;06:03:50;36.45;67.98;10; ;mb;4.4;CENTRAL AFGHANISTAN;2016-10-14 06:42;536760;
2016-10-13;05:58:17;41.80;22.78;2; ;ML;2.5;FYR OF MACEDONIA;2016-10-13 06:46;536757;
2016-10-13;05:55:27;-32.48;122.40;2; ;M ;3.3;WESTERN AUSTRALIA;2016-10-13 08:15;536771;
2016-10-13;05:44:05;38.28;27.21;9; ;ML;2.4;WESTERN TURKEY;2016-10-13 05:56;536755;
2016-10-13;05:30:30;37.63;-118.88;6; ;MD;2.1;LONG VALLEY AREA, CALIFORNIA;2016-10-14 23:46;536754;
2016-10-13;05:22:15;37.21;28.19;10; ;ML;1.9;WESTERN TURKEY;2016-10-13 05:26;536753;
2016-10-13;05:11:24;2.63;-75.09;6; ;ML;2.6;COLOMBIA;2016-10-13 05:21;536750;
2016-10-13;04:56:49;42.87;13.07;9; ;ML;3.1;CENTRAL ITALY;2016-10-13 05:12;536749;
2016-10-13;04:53:33;42.86;13.08;9; ;ML;2.6;CENTRAL ITALY;2016-10-13 05:02;536748;
2016-10-13;04:35:19;47.03;-1.59;10; ;ML;2.9;FRANCE;2016-10-13 04:40;536747;
2016-10-13;04:28:37;39.18;29.12;2; ;ML;2.5;WESTERN TURKEY;2016-10-13 05:22;536751;
2016-10-13;03:55:12;25.57;-109.72;10; ;Mw;5.3;GULF OF CALIFORNIA;2016-10-13 06:46;536745;
2016-10-13;03:54:52;-21.17;-68.94;102; ;ML;3.1;TARAPACA, CHILE;2016-10-13 04:09;536746;
2016-10-13;03:50:13;36.21;27.83;62; ;ML;2.0;DODECANESE IS.-TURKEY BORDER REG;2016-10-13 04:01;536743;
2016-10-13;03:39:20;18.23;-63.95;98; ;Md;2.7;VIRGIN ISLANDS REGION;2016-10-13 08:16;536772;
2016-10-13;03:26:46;34.64;33.58;18; ;ML;1.6;CYPRUS REGION;2016-10-13 06:37;536759;
2016-10-13;03:20:05;-24.12;-67.60;221; ;ML;4.4;ANTOFAGASTA, CHILE;2016-10-13 03:34;536740;
2016-10-13;03:19:04;18.07;-64.52;9; ;Md;2.2;VIRGIN ISLANDS REGION;2016-10-13 08:14;536770;
2016-10-13;03:16:13;39.98;29.11;8; ;ML;2.7;WESTERN TURKEY;2016-10-13 03:30;536739;
2016-10-13;03:14:53;39.98;29.12;5; ;ML;3.2;WESTERN TURKEY;2016-10-13 03:24;536738;
2016-10-13;02:48:41;36.77;-98.31;9; ;mb;3.6;OKLAHOMA;2016-10-13 02:56;536722;
2016-10-13;02:34:38;39.97;29.11;6; ;ML;2.0;WESTERN TURKEY;2016-10-13 02:42;536721;
2016-10-13;02:30:48;63.02;-151.00;129; ;Ml;2.6;CENTRAL ALASKA;2016-10-13 03:22;536737;
2016-10-13;02:08:09;38.51;32.23;5; ;ML;1.5;CENTRAL TURKEY;2016-10-13 02:30;536718;
2016-10-13;02:06:20;40.05;29.04;5; ;ML;2.0;WESTERN TURKEY;2016-10-13 02:27;536716;
2016-10-13;02:04:32;61.65;-149.55;18; ;Ml;2.1;SOUTHERN ALASKA;2016-10-13 02:39;536720;
2016-10-13;02:04:25;-30.75;-71.41;46; ;ML;2.7;COQUIMBO, CHILE;2016-10-13 02:25;536717;
2016-10-13;01:33:40;61.03;-152.45;122; ;Ml;2.4;SOUTHERN ALASKA;2016-10-13 02:39;536719;
2016-10-13;01:33:25;37.89;30.84;5; ;ML;1.8;WESTERN TURKEY;2016-10-13 02:56;536723;
2016-10-13;00:47:16;17.86;-66.63;12; ;Md;2.3;PUERTO RICO REGION;2016-10-13 03:44;536741;
2016-10-13;00:26:14;38.02;26.72;3; ;ML;1.9;NEAR THE COAST OF WESTERN TURKEY;2016-10-13 02:59;536724;
2016-10-13;00:20:40;40.79;27.52;13; ;ML;2.0;WESTERN TURKEY;2016-10-13 03:03;536725;
2016-10-13;00:16:53;37.99;29.33;12; ;ML;1.7;WESTERN TURKEY;2016-10-13 03:06;536726;
2016-10-12;23:48:51;62.86;-150.57;85; ;Ml;2.0;CENTRAL ALASKA;2016-10-13 00:29;536713;
2016-10-12;23:48:46;38.70;-11.10;1; ;ML;2.0;AZORES-CAPE ST. VINCENT RIDGE;2016-10-12 23:53;536701;
2016-10-12;23:35:48;39.90;39.97;9; ;ML;2.2;EASTERN TURKEY;2016-10-13 03:13;536728;
2016-10-12;23:31:18;38.59;40.83;13; ;ML;2.0;EASTERN TURKEY;2016-10-13 03:17;536733;
2016-10-12;23:30:00;39.00;27.71;8; ;ML;3.2;WESTERN TURKEY;2016-10-13 06:45;536700;
2016-10-12;23:11:32;36.54;28.49;43; ;ML;1.8;DODECANESE IS.-TURKEY BORDER REG;2016-10-12 23:31;536694;
2016-10-12;22:59:25;-20.16;-69.15;95; ;ML;2.8;TARAPACA, CHILE;2016-10-12 23:10;536692;
2016-10-12;22:52:12;40.86;28.51;22; ;ML;2.0;WESTERN TURKEY;2016-10-12 22:58;536689;
2016-10-12;22:45:41;-19.30;-69.38;100; ;ML;3.2;TARAPACA, CHILE;2016-10-12 23:00;536691;
2016-10-12;22:43:50;-0.71;133.49;12; ;mb;4.4;NEAR N COAST OF PAPUA, INDONESIA;2016-10-14 06:41;536693;
2016-10-12;22:18:53;39.76;19.26;2; ;ML;3.0;KERKIRA REGION, GREECE;2016-10-13 06:44;536687;
2016-10-12;22:14:21;37.15;28.44;9; ;ML;1.7;WESTERN TURKEY;2016-10-12 22:36;536688;
2016-10-12;21:59:22;35.04;58.07;5; ;ML;3.6;NORTHEASTERN IRAN;2016-10-12 22:17;536686;
2016-10-12;21:56:21;39.62;26.00;6; ;ML;2.4;NEAR THE COAST OF WESTERN TURKEY;2016-10-12 22:16;536685;
2016-10-12;21:43:40;38.50;43.90;5; ;ML;2.2;EASTERN TURKEY;2016-10-12 21:52;536684;
2016-10-12;21:36:04;39.27;-122.23;23;f;MD;2.5;NORTHERN CALIFORNIA;2016-10-12 21:37;536683;
2016-10-12;21:20:13;39.87;40.07;7; ;ML;2.0;EASTERN TURKEY;2016-10-12 21:31;536681;
2016-10-12;20:38:10;40.15;31.56;8; ;ML;2.0;WESTERN TURKEY;2016-10-12 20:48;536677;
2016-10-12;20:32:52;-54.46;5.87;2; ;mb;5.0;BOUVET ISLAND REGION;2016-10-14 06:41;536676;
2016-10-12;20:08:08;-23.07;-69.25;83; ;ML;2.9;ANTOFAGASTA, CHILE;2016-10-12 20:21;536672;
2016-10-12;20:08:04;37.94;37.85;10; ;ML;1.6;CENTRAL TURKEY;2016-10-12 20:52;536678;
2016-10-12;20:06:24;60.46;-152.35;97; ;Ml;2.7;SOUTHERN ALASKA;2016-10-12 21:04;536679;
2016-10-12;19:37:21;61.78;-149.70;29; ;Ml;2.2;SOUTHERN ALASKA;2016-10-12 20:24;536673;
2016-10-12;19:23:17;40.12;31.62;22; ;ML;1.7;WESTERN TURKEY;2016-10-12 20:42;536675;
2016-10-12;19:22:15;36.67;34.23;17; ;ML;1.5;CENTRAL TURKEY;2016-10-12 20:37;536674;
2016-10-12;19:11:35;-36.33;-72.02;68; ;ML;2.9;BIO-BIO, CHILE;2016-10-12 19:31;536669;
2016-10-12;18:52:25;60.36;-150.94;61; ;Ml;2.0;KENAI PENINSULA, ALASKA;2016-10-12 19:45;536671;
2016-10-12;18:44:48;38.54;20.58;14; ;ML;2.0;GREECE;2016-10-14 09:00;536933;
2016-10-12;18:33:32;48.21;9.00;7; ;ML;1.6;GERMANY;2016-10-14 06:40;536779;
2016-10-12;18:30:16;37.32;-122.11;0; ;MD;2.0;SAN FRANCISCO BAY AREA, CALIF.;2016-10-12 18:31;536666;
2016-10-12;18:25:41;-31.85;117.44;14; ;M ;1.8;WESTERN AUSTRALIA;2016-10-13 00:20;536706;
2016-10-12;17:55:04;-32.84;-70.75;80; ;ML;3.7;VALPARAISO, CHILE;2016-10-12 18:09;536665;
2016-10-12;17:55:01;19.15;-155.54;5; ;ML;2.7;ISLAND OF HAWAII, HAWAII;2016-10-12 20:29;536664;
2016-10-12;17:40:10;38.91;27.70;6; ;ML;2.3;WESTERN TURKEY;2016-10-12 17:55;536663;
2016-10-12;17:06:16;-20.66;-70.52;39; ;ML;3.9;OFFSHORE TARAPACA, CHILE;2016-10-12 17:22;536661;
2016-10-12;16:50:51;4.79;95.70;100; ;mb;4.6;NORTHERN SUMATRA, INDONESIA;2016-10-13 06:44;536660;
2016-10-12;16:38:29;19.03;-64.58;28; ;Md;2.1;VIRGIN ISLANDS REGION;2016-10-12 19:36;536670;
2016-10-12;16:36:23;-2.53;127.30;44; ;mb;4.6;CERAM SEA, INDONESIA;2016-10-13 08:39;536775;
2016-10-12;16:30:36;-21.17;-68.97;106; ;ML;2.6;TARAPACA, CHILE;2016-10-12 16:57;536659;
2016-10-12;16:28:32;42.87;13.07;9; ;ML;2.5;CENTRAL ITALY;2016-10-12 16:35;536655;
2016-10-12;16:14:23;38.85;27.89;15; ;ML;1.8;WESTERN TURKEY;2016-10-12 16:53;536657;
2016-10-12;16:08:34;39.54;29.05;7; ;ML;2.6;WESTERN TURKEY;2016-10-12 16:27;536651;
2016-10-12;16:04:38;39.81;20.37;6; ;ML;2.3;ALBANIA;2016-10-12 16:28;536652;
2016-10-12;15:52:27;-18.68;-70.95;42; ;ML;2.8;OFFSHORE TARAPACA, CHILE;2016-10-12 16:03;536647;
2016-10-12;15:30:18;36.03;82.38;10; ;mb;4.2;SOUTHERN XINJIANG, CHINA;2016-10-13 06:43;536658;
2016-10-12;15:29:23;39.94;35.27;5; ;ML;1.8;CENTRAL TURKEY;2016-10-12 16:34;536654;
2016-10-12;15:23:15;5.62;-74.79;4; ;ML;1.9;COLOMBIA;2016-10-12 15:36;536645;
2016-10-12;15:21:19;40.97;22.75;2; ;ML;2.4;GREECE;2016-10-14 06:40;536644;
2016-10-12;15:16:21;36.42;-96.89;4; ;ML;2.1;OKLAHOMA;2016-10-13 20:56;536855;
2016-10-12;15:07:11;40.52;26.36;14; ;ML;2.0;WESTERN TURKEY;2016-10-12 15:24;536643;
2016-10-12;14:52:20;-17.63;-178.91;534; ;mb;4.6;FIJI REGION;2016-10-13 08:39;536703;
2016-10-12;14:38:27;37.04;28.12;5; ;ML;2.2;WESTERN TURKEY;2016-10-12 14:51;536641;
2016-10-12;14:37:40;38.46;20.58;11; ;ML;2.0;GREECE;2016-10-14 08:46;536928;
2016-10-12;14:34:31;36.64;27.01;120; ;ML;2.5;DODECANESE IS.-TURKEY BORDER REG;2016-10-12 14:46;536639;
2016-10-12;14:21:30;-24.35;136.55;10; ;M ;2.3;NORTHERN TERRITORY, AUSTRALIA;2016-10-13 00:05;536702;
2016-10-12;14:11:21;63.59;-147.70;1; ;Ml;3.0;CENTRAL ALASKA;2016-10-12 15:08;536642;
2016-10-12;14:10:24;40.51;29.54;11; ;ML;1.7;WESTERN TURKEY;2016-10-12 14:26;536638;
2016-10-12;13:49:54;-30.26;-71.56;24; ;ML;3.2;OFFSHORE COQUIMBO, CHILE;2016-10-12 14:02;536634;
2016-10-12;13:41:35;42.95;13.15;5; ;ML;1.5;CENTRAL ITALY;2016-10-12 13:47;536632;
2016-10-12;13:36:53;38.84;-122.82;2; ;MD;2.1;NORTHERN CALIFORNIA;2016-10-12 13:38;536631;
2016-10-12;13:24:45;37.54;29.16;1; ;ML;1.9;WESTERN TURKEY;2016-10-12 14:08;536636;
2016-10-12;13:14:20;36.48;34.27;9; ;ML;2.1;CENTRAL TURKEY;2016-10-12 13:26;536629;
2016-10-12;13:02:39;38.25;28.78;7; ;ML;2.7;WESTERN TURKEY;2016-10-12 13:13;536628;
2016-10-12;13:02:13;-3.18;136.73;51; ;mb;4.4;PAPUA, INDONESIA;2016-10-12 13:31;536630;
2016-10-12;11:35:15;63.45;-148.59;64; ;Ml;2.2;CENTRAL ALASKA;2016-10-12 12:31;536627;
2016-10-12;11:29:38;46.23;6.99;-1; ;ML;1.5;SWITZERLAND;2016-10-12 11:34;536621;
2016-10-12;11:23:47;38.10;20.40;18; ;ML;2.0;GREECE;2016-10-13 10:24;536787;
2016-10-12;10:39:23;18.97;-64.44;14; ;Mb;2.6;VIRGIN ISLANDS REGION;2016-10-12 12:29;536626;
2016-10-12;10:39:13;10.72;144.84;10; ;mb;5.1;SOUTH OF MARIANA ISLANDS;2016-10-12 13:54;536618;
2016-10-12;09:39:02;42.01;21.48;6; ;ML;2.5;KOSOVO-SERBIA-FYROM BORDER REG.;2016-10-12 13:53;536613;
2016-10-12;08:51:05;37.45;38.80;5; ;ML;2.3;EASTERN TURKEY;2016-10-12 09:12;536612;
2016-10-12;08:29:30;27.66;85.95;10; ;ML;4.1;NEPAL;2016-10-12 08:50;536609;
2016-10-12;08:24:44;51.11;-177.46;40;f;mb;4.6;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-10-12 13:53;536608;
2016-10-12;08:12:36;39.32;32.79;8; ;ML;2.0;CENTRAL TURKEY;2016-10-12 08:53;536610;
2016-10-12;08:10:05;40.97;22.74;2; ;ML;2.7;GREECE;2016-10-12 13:52;536600;
2016-10-12;07:49:39;61.74;-150.39;50; ;Ml;2.6;SOUTHERN ALASKA;2016-10-12 08:35;536605;
2016-10-12;07:39:17;-19.69;-71.04;37; ;ML;3.4;OFF COAST OF TARAPACA, CHILE;2016-10-12 07:52;536599;
2016-10-12;07:32:34;36.49;-98.81;6; ;mb;3.1;OKLAHOMA;2016-10-12 07:50;536598;
2016-10-12;06:52:23;38.12;20.41;18; ;ML;3.1;GREECE;2016-10-13 07:46;536767;
2016-10-12;05:41:53;35.96;23.26;2; ;ML;3.0;CRETE, GREECE;2016-10-12 06:53;536590;
2016-10-12;05:03:00;61.77;-152.05;105; ;Ml;2.5;SOUTHERN ALASKA;2016-10-12 05:54;536591;
2016-10-12;05:00:04;39.66;25.62;15; ;ML;1.9;AEGEAN SEA;2016-10-12 05:14;536587;
2016-10-12;04:33:03;41.95;20.10;19; ;ML;2.4;ALBANIA;2016-10-12 14:48;536589;
2016-10-12;04:16:23;-20.93;-178.52;581; ;mb;5.4;FIJI REGION;2016-10-12 06:51;536572;
2016-10-12;04:13:07;62.34;-149.20;188; ;Ml;2.0;CENTRAL ALASKA;2016-10-12 05:13;536586;
2016-10-12;04:06:48;-5.36;153.52;10; ;mb;4.8;NEW IRELAND REGION, P.N.G.;2016-10-12 13:51;536575;
2016-10-12;04:06:48;38.77;-122.72;2; ;MD;2.2;NORTHERN CALIFORNIA;2016-10-12 04:08;536570;
2016-10-12;04:01:27;-2.39;134.12;10; ;mb;4.4;NEAR N COAST OF PAPUA, INDONESIA;2016-10-12 12:10;536624;
2016-10-12;04:01:25;13.42;50.71;10; ;mb;4.3;GULF OF ADEN;2016-10-12 08:27;536604;
2016-10-12;03:57:31;-11.53;165.22;10; ;mb;4.7;SANTA CRUZ ISLANDS;2016-10-12 08:27;536603;
2016-10-12;03:27:22;19.83;-155.76;14; ;Ml;2.5;ISLAND OF HAWAII, HAWAII;2016-10-12 21:32;536682;
2016-10-12;03:21:23;-5.32;153.48;10;f;Mw;5.8;NEW IRELAND REGION, P.N.G.;2016-10-12 06:50;536567;
2016-10-12;03:16:19;65.67;-145.18;0; ;Ml;2.2;NORTHERN ALASKA;2016-10-12 04:32;536576;
2016-10-12;03:16:01;8.36;125.99;20; ;mb;4.9;MINDANAO, PHILIPPINES;2016-10-12 08:31;536566;
2016-10-12;03:09:43;38.76;20.61;8; ;ML;2.0;GREECE;2016-10-14 08:26;536924;
2016-10-12;03:06:26;37.43;26.82;13; ;ML;2.0;DODECANESE ISLANDS, GREECE;2016-10-12 04:10;536571;
2016-10-12;03:03:01;17.88;-65.66;10; ;Md;2.1;PUERTO RICO REGION;2016-10-12 08:41;536607;
2016-10-12;03:00:50;42.15;-7.76;15;f;ML;2.9;SPAIN;2016-10-12 06:49;536565;
2016-10-12;02:57:45;65.68;-145.23;15; ;Ml;3.9;NORTHERN ALASKA;2016-10-12 04:32;536577;
2016-10-12;02:53:04;35.61;36.59;20;f;ML;3.2;SYRIA;2016-10-12 06:49;536564;
2016-10-12;02:47:33;18.67;-65.91;37; ;Md;2.9;PUERTO RICO REGION;2016-10-12 05:57;536592;
2016-10-12;02:36:59;36.15;29.65;6; ;ML;2.1;WESTERN TURKEY;2016-10-12 02:42;536560;
2016-10-12;02:34:57;36.82;-97.85;7; ;ML;2.7;OKLAHOMA;2016-10-13 20:54;536854;
2016-10-12;02:23:47;36.47;28.75;5; ;ML;1.9;DODECANESE IS.-TURKEY BORDER REG;2016-10-12 02:32;536559;
2016-10-12;02:15:14;38.54;20.58;13; ;ML;2.1;GREECE;2016-10-14 08:20;536922;
2016-10-12;02:08:16;42.69;13.26;13; ;ML;2.5;CENTRAL ITALY;2016-10-12 02:19;536557;
2016-10-12;01:59:21;-30.70;-71.51;41; ;Mw;4.7;COQUIMBO, CHILE;2016-10-12 06:48;536556;
2016-10-12;01:40:10;32.94;-117.53;18; ;ML;2.1;GULF OF SANTA CATALINA, CALIF.;2016-10-12 14:24;536551;
2016-10-12;01:39:26;13.63;120.88;147; ;mb;5.3;MINDORO, PHILIPPINES;2016-10-12 06:47;536553;
2016-10-12;01:32:35;60.18;-141.39;3; ;Ml;2.1;SOUTHERN ALASKA;2016-10-12 02:27;536558;
2016-10-12;01:26:41;39.35;-29.90;10; ;ML;2.5;AZORES ISLANDS, PORTUGAL;2016-10-12 01:44;536552;
2016-10-12;01:14:51;40.62;28.96;6; ;ML;1.6;WESTERN TURKEY;2016-10-12 01:30;536548;
2016-10-12;01:10:13;39.48;-29.72;63; ;ML;2.9;AZORES ISLANDS, PORTUGAL;2016-10-12 01:27;536547;
2016-10-12;01:00:08;37.43;26.85;7; ;ML;2.1;DODECANESE ISLANDS, GREECE;2016-10-12 01:37;536549;
2016-10-12;00:56:55;38.89;44.55;5; ;ML;2.2;TURKEY-IRAN BORDER REGION;2016-10-12 01:40;536550;
2016-10-12;00:22:36;60.97;-145.54;15; ;Ml;2.4;SOUTHERN ALASKA;2016-10-12 01:03;536546;
2016-10-12;00:17:03;-33.21;119.10;6; ;M ;2.3;WESTERN AUSTRALIA;2016-10-13 00:05;536704;
2016-10-11;23:59:34;17.96;-66.88;15; ;Md;2.5;PUERTO RICO;2016-10-12 05:02;536584;
2016-10-11;23:49:41;40.66;28.86;15; ;ML;1.8;WESTERN TURKEY;2016-10-12 00:18;536541;
2016-10-11;23:49:07;17.96;-66.89;14; ;Md;2.4;PUERTO RICO;2016-10-12 04:28;536573;
2016-10-11;23:47:45;40.60;28.96;6; ;ML;1.9;WESTERN TURKEY;2016-10-12 00:12;536540;
2016-10-11;23:44:18;40.62;28.95;6; ;ML;2.0;WESTERN TURKEY;2016-10-12 00:03;536539;
2016-10-11;23:42:43;40.61;28.95;5; ;ML;3.1;WESTERN TURKEY;2016-10-11 23:56;536538;
2016-10-11;23:41:32;40.60;28.94;20; ;ML;2.3;WESTERN TURKEY;2016-10-12 00:32;536543;
2016-10-11;23:38:36;40.62;28.95;7; ;ML;2.0;WESTERN TURKEY;2016-10-11 23:44;536531;
2016-10-11;23:29:07;-2.29;133.92;10; ;mb;5.2;PAPUA, INDONESIA;2016-10-12 06:46;536527;
2016-10-11;23:05:31;34.18;140.38;66; ;mb;4.8;NEAR EAST COAST OF HONSHU, JAPAN;2016-10-12 06:45;536528;
2016-10-11;22:48:45;37.55;-118.83;8; ;MD;2.4;CENTRAL CALIFORNIA;2016-10-13 18:27;536525;
2016-10-11;22:47:42;62.11;-149.73;35; ;Ml;2.1;CENTRAL ALASKA;2016-10-11 23:39;536529;
2016-10-11;22:43:09;17.95;-66.88;14; ;Md;2.1;PUERTO RICO REGION;2016-10-11 23:55;536537;
2016-10-11;22:30:54;5.36;75.98;10;f;mb;4.9;LACCADIVE SEA;2016-10-12 06:45;536524;
2016-10-11;22:17:18;37.91;27.61;5; ;ML;2.2;WESTERN TURKEY;2016-10-11 22:30;536523;
2016-10-11;21:46:14;40.62;28.98;4; ;ML;2.8;WESTERN TURKEY;2016-10-11 22:01;536518;
2016-10-11;21:26:59;39.30;39.79;5; ;ML;1.6;EASTERN TURKEY;2016-10-11 21:47;536516;
2016-10-11;21:24:10;42.87;13.07;8; ;ML;3.2;CENTRAL ITALY;2016-10-11 21:57;536519;
2016-10-11;21:18:38;49.46;-120.52;0;f;ML;2.0;BRITISH COLUMBIA, CANADA;2016-10-11 22:29;536522;
2016-10-11;21:18:34;40.60;43.69;5; ;ML;2.2;EASTERN TURKEY;2016-10-11 21:41;536512;
2016-10-11;21:13:32;39.19;29.08;5; ;ML;2.5;WESTERN TURKEY;2016-10-11 21:37;536511;
2016-10-11;21:12:32;35.96;28.02;8; ;ML;2.8;EASTERN MEDITERRANEAN SEA;2016-10-12 06:44;536510;
2016-10-11;20:32:44;-33.90;-72.08;39; ;ML;2.6;OFFSHORE O'HIGGINS, CHILE;2016-10-11 20:49;536502;
2016-10-11;20:32:26;40.83;27.97;20; ;ML;1.8;WESTERN TURKEY;2016-10-11 20:48;536500;
2016-10-11;20:19:37;19.44;-155.61;3; ;ML;2.1;ISLAND OF HAWAII, HAWAII;2016-10-11 21:48;536498;
2016-10-11;20:09:30;61.15;-140.02;0; ;Ml;2.2;SOUTHERN YUKON TERRITORY, CANADA;2016-10-11 20:49;536501;
